"","name","ID","Glucose.plus.Acetate_vs_Lysine_p.val","Glucose.plus.Acetate_vs_Lysine_p.adj","significant","Glucose.plus.Acetate_vs_Lysine_significant","Glucose.plus.Acetate_vs_Lysine_ratio","Glucose.plus.Acetate_centered","Lysine_centered"
"977","IB211_03248c",">AF_03248c AF_03248c Oxygen-insensitive NADPH nitroreductase (EC 1.-.-.-) 3238127:3238867 reverse MW:27942",0.784074801579458,0.882,FALSE,FALSE,0.0869,0.0435,-0.0435
"978","IB211_03252",">AF_03252 AF_03252 Butyryl-CoA dehydrogenase (EC 1.3.99.2) 3240574:3241716 forward MW:41382",0.0356481705736611,0.797,FALSE,FALSE,-1.15,-0.574,0.574
"979","IB211_03253c",">AF_03253c AF_03253c COG1720: Uncharacterized conserved protein 3241773:3242462 reverse MW:25319",0.25124506782387,0.856,FALSE,FALSE,0.349,0.174,-0.174
"980","IB211_03258",">AF_03258 AF_03258 Ferredoxin 3246422:3247183 forward MW:28038",0.0086184255116134,0.726,FALSE,FALSE,-0.92,-0.46,0.46
"981","IB211_03287c",">AF_03287c AF_03287c Dipeptide-binding ABC transporter, periplasmic substrate-binding component (TC 3.A.1.5.2) 3275572:3277152 reverse MW:58311",9.941127256337e-05,0.177,FALSE,FALSE,1.55,0.774,-0.774
"982","IB211_03294c",">AF_03294c AF_03294c Predicted transcriptional regulator of N-Acetylglucosamine utilization, GntR family 3281154:3281894 reverse MW:27632",0.702759766689631,0.88,FALSE,FALSE,-0.0768,-0.0384,0.0384
"983","IB211_03309",">AF_03309 AF_03309 Dihydroorotate dehydrogenase electron transfer subunit (EC 1.3.3.1) 3297023:3297898 forward MW:32162",5.36759424420032e-05,0.115,FALSE,FALSE,-1.92,-0.96,0.96
"984","IB211_03310",">AF_03310 AF_03310 Glutamate synthase [NADPH] small chain (EC 1.4.1.13) 3297902:3299299 forward MW:50003",0.000556916308598987,0.434,FALSE,FALSE,-2.1,-1.05,1.05
"985","IB211_03311",">AF_03311 AF_03311 hypothetical protein 3299439:3300218 forward MW:28396",0.012943631335175,0.75,FALSE,FALSE,-0.918,-0.459,0.459
"986","IB211_03315",">AF_03315 AF_03315 Phosphate butyryltransferase (EC 2.3.1.19) 3302739:3303674 forward MW:34230",0.499571708592415,0.872,FALSE,FALSE,0.111,0.0553,-0.0553
"987","IB211_03318c",">AF_03318c AF_03318c Foldase protein PrsA precursor (EC 5.2.1.8) 3306585:3307859 reverse MW:44963",0.000344518903030807,0.357,FALSE,FALSE,-1.37,-0.685,0.685
"988","IB211_03321",">AF_03321 AF_03321 Predicted transcriptional regulator of N-Acetylglucosamine utilization, GntR family 3308460:3309056 forward MW:22337",0.00195252861798438,0.6,FALSE,FALSE,1.18,0.591,-0.591
"989","IB211_03322c",">AF_03322c AF_03322c 2-dehydro-3-deoxygluconate kinase (EC 2.7.1.45) 3309174:3310244 reverse MW:39700",0.0001517823552974,0.23,FALSE,FALSE,-2.26,-1.13,1.13
"990","IB211_03323c",">AF_03323c AF_03323c Dihydrodipicolinate synthase (EC 4.2.1.52) 3310293:3311180 reverse MW:32140",0.00121515516630978,0.544,FALSE,FALSE,-1.06,-0.528,0.528
"991","IB211_03329c",">AF_03329c AF_03329c hypothetical protein 3316161:3318107 reverse MW:72481",8.15030977960881e-06,0.0105,FALSE,FALSE,-4.49,-2.25,2.25
"992","IB211_03330c",">AF_03330c AF_03330c ABC transporter, ATP-binding protein 3318145:3319047 reverse MW:33943",0.000285278376831039,0.326,FALSE,FALSE,-4.67,-2.33,2.33
"993","IB211_03333",">AF_03333 AF_03333 N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157) 3320356:3321534 forward MW:41521",0.864711270173784,0.885,FALSE,FALSE,0.0341,0.0171,-0.0171
"994","IB211_03334",">AF_03334 AF_03334 Ribose-phosphate pyrophosphokinase (EC 2.7.6.1) 3321604:3322563 forward MW:34696",0.00817479514380305,0.722,FALSE,FALSE,-0.739,-0.369,0.369
"995","IB211_03337",">AF_03337 AF_03337 Transcription-repair coupling factor 3324078:3327587 forward MW:129050",0.105094738139598,0.833,FALSE,FALSE,-0.381,-0.19,0.19
"996","IB211_03338",">AF_03338 AF_03338 3-ketoacyl-CoA thiolase (EC 2.3.1.16) @ Acetyl-CoA acetyltransferase (EC 2.3.1.9) 3327884:3329068 forward MW:41321",0.0431983864917277,0.804,FALSE,FALSE,-0.379,-0.189,0.189
"997","IB211_03339",">AF_03339 AF_03339 Butyrate-acetoacetate CoA-transferase subunit A (EC 2.8.3.9) 3329152:3329838 forward MW:23839",0.0120748184260447,0.746,FALSE,FALSE,-0.609,-0.305,0.305
"998","IB211_03340",">AF_03340 AF_03340 Butyrate-acetoacetate CoA-transferase subunit B (EC 2.8.3.9) 3329838:3330500 forward MW:22976",0.00547921929326677,0.694,FALSE,FALSE,-0.981,-0.491,0.491
"999","IB211_03342c",">AF_03342c AF_03342c Xanthine dehydrogenase, FAD binding subunit (EC 1.17.1.4) 3331097:3331978 reverse MW:31295",0.500160670727601,0.872,FALSE,FALSE,0.166,0.0831,-0.0831
"1000","IB211_03343c",">AF_03343c AF_03343c Xanthine dehydrogenase, molybdenum binding subunit (EC 1.17.1.4) 3331982:3334300 reverse MW:84646",0.124937674525058,0.838,FALSE,FALSE,0.289,0.144,-0.144
"1001","IB211_03344c",">AF_03344c AF_03344c Carbamate kinase (EC 2.7.2.2) 3334386:3335318 reverse MW:33368",0.0329410523456549,0.794,FALSE,FALSE,-0.543,-0.272,0.272
"1002","IB211_03345c",">AF_03345c AF_03345c Ornithine carbamoyltransferase (EC 2.1.3.3) 3335385:3336578 reverse MW:44557",0.201518710704496,0.85,FALSE,FALSE,-0.335,-0.167,0.167
"1003","IB211_03346",">AF_03346 AF_03346 Cysteine synthase (EC 2.5.1.47) 3336941:3338416 forward MW:54980",8.57739247586052e-05,0.162,FALSE,FALSE,-1.65,-0.823,0.823
"1004","IB211_03347",">AF_03347 AF_03347 Threonine synthase (EC 4.2.3.1) 3338428:3339666 forward MW:44227",0.00206565635078982,0.606,FALSE,FALSE,-0.844,-0.422,0.422
"1005","IB211_03349",">AF_03349 AF_03349 Dihydropyrimidinase (EC 3.5.2.2) 3340206:3341588 forward MW:49592",7.29228721791654e-05,0.146,FALSE,FALSE,-1.49,-0.746,0.746
"1006","IB211_03358c",">AF_03358c AF_03358c Putative deoxyribose-specific ABC transporter, permease protein 3346513:3347508 reverse MW:35204",5.58020961972217e-05,0.119,FALSE,FALSE,-3.98,-1.99,1.99
"1007","IB211_03360c",">AF_03360c AF_03360c Putative deoxyribose-specific ABC transporter, ATP-binding protein 3348597:3350132 reverse MW:55658",2.73926420856883e-06,0.00122,FALSE,FALSE,-4.2,-2.1,2.1
"1008","IB211_03361c",">AF_03361c AF_03361c hypothetical protein 3350302:3351579 reverse MW:45333",6.52931177828238e-07,2.33e-05,FALSE,FALSE,-3.47,-1.74,1.74
"1009","IB211_03362c",">AF_03362c AF_03362c Xanthine phosphoribosyltransferase (EC 2.4.2.22) 3351794:3352366 reverse MW:20746",2.86970967319277e-05,0.06,FALSE,FALSE,-2.4,-1.2,1.2
"1010","IB211_03368",">AF_03368 AF_03368 Chromosome (plasmid) partitioning protein ParA / Sporulation initiation inhibitor protein Soj 3357383:3358159 forward MW:28027",0.00518010117558038,0.69,FALSE,FALSE,-0.931,-0.465,0.465
"1011","IB211_03369",">AF_03369 AF_03369 Chromosome (plasmid) partitioning protein ParB / Stage 0 sporulation protein J 3358241:3359125 forward MW:32295",0.00809773205593849,0.722,FALSE,FALSE,-0.93,-0.465,0.465
"1012","IB211_03370",">AF_03370 AF_03370 hypothetical protein 3359122:3359679 forward MW:20745",0.00050753570731749,0.419,FALSE,FALSE,-2.11,-1.06,1.06
"1013","IB211_03371",">AF_03371 AF_03371 Seryl-tRNA synthetase (EC 6.1.1.11) 3359769:3361076 forward MW:49392",0.690502030813711,0.879,FALSE,FALSE,-0.0623,-0.0311,0.0311
"1014","IB211_03372",">AF_03372 AF_03372 hypothetical protein 3361136:3362077 forward MW:33487",0.000780658987214425,0.484,FALSE,FALSE,-1.25,-0.626,0.626
"1015","IB211_03373",">AF_03373 AF_03373 Large-conductance mechanosensitive channel 3362141:3362551 forward MW:14936",0.0067525603397542,0.709,FALSE,FALSE,1.22,0.612,-0.612
"1016","IB211_03376",">AF_03376 AF_03376 Septum site-determining protein MinD 3363766:3364506 forward MW:26292",0.0674356870513968,0.82,FALSE,FALSE,0.9,0.45,-0.45
"1017","IB211_03377",">AF_03377 AF_03377 Methylglyoxal synthase (EC 4.2.3.3) 3364535:3364951 forward MW:15499",0.83983740357944,0.884,FALSE,FALSE,-0.25,-0.125,0.125
"1018","IB211_03378",">AF_03378 AF_03378 Histidyl-tRNA synthetase (EC 6.1.1.21) 3365361:3366734 forward MW:50743",0.0786014588343558,0.824,FALSE,FALSE,0.446,0.223,-0.223
"1019","IB211_03379",">AF_03379 AF_03379 Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23) 3366822:3368597 forward MW:65950",0.0128568749597372,0.749,FALSE,FALSE,0.558,0.279,-0.279
"1020","IB211_03382c",">AF_03382c AF_03382c Signal peptidase-like protein 3370291:3371574 reverse MW:48485",0.00331490052531934,0.653,FALSE,FALSE,-2.22,-1.11,1.11
"1021","IB211_03385c",">AF_03385c AF_03385c RNA-binding protein Jag 3373024:3373812 reverse MW:28791",0.231370628221415,0.854,FALSE,FALSE,0.237,0.119,-0.119
"1022","IB211_03386c",">AF_03386c AF_03386c Inner membrane protein translocase component YidC, long form 3373840:3375282 reverse MW:53596",0.0138409356468104,0.753,FALSE,FALSE,-0.64,-0.32,0.32
